time(sec), speed(km/h), roll angle, FL force, FR force, RL force, RR force, FL long-slip, FR long-slip, RL long-slip, RR long-slip, FL lat-slip, FR lat-slip, RL lat-slip, RR lat-slip 
0.8799997,21.5123,0.0691221,2088.647,1959.867,2993.466,2840.937,0.8979296,0.9099263,0.2597311,0.2588087,0.005184341,0.005177369,0.007362145,0.007352259
0.8999997,22.28004,0.07212543,2223.267,2221.667,2982.887,2981.665,0.8868564,0.9019068,0.250487,0.2603772,0.002325462,0.002338519,-0.006694137,-0.006731433
0.9199997,23.06977,0.01088206,2478.179,2330.568,3151.052,2981.019,0.8726493,0.8906696,0.2545719,0.2530549,0.01409171,0.01416663,0.005503126,0.005532409
0.9399996,23.92024,0.05938252,2528.594,2604.84,3120.215,3213.776,0.8529285,0.8753271,0.2419003,0.2474897,-0.004580172,-0.00459101,-0.008416492,-0.008436407
0.9599996,24.76558,0.03661284,2748.686,2710.687,3285.313,3246.793,0.8283838,0.8562645,0.2421923,0.236813,-0.003470666,-0.003451077,0.005753199,0.005720714
0.9799996,25.64771,0.05291853,2761.018,2965.597,3254.324,3500.71,0.7864172,0.8308184,0.2310153,0.2414571,-0.01264286,-0.01267971,-0.01736344,-0.01741404
0.9999996,26.56375,-0.007781982,3080.813,2878.218,3603.496,3373.54,0.7157924,0.7962058,0.2297477,0.2307056,0.01339449,0.0134448,0.007313937,0.007341414
1.02,27.52517,0.03998565,3013.704,3123.4,3539.257,3675.087,0.5836359,0.7302427,0.2204621,0.2250814,-0.006470761,-0.006490638,-0.0114456,-0.01148076
1.04,28.41839,0.1163336,3103.258,3236.159,3608.827,3772.581,0.3782661,0.627176,0.2198851,0.2203659,-0.01185746,-0.01183123,-0.008255605,-0.008237341
1.06,29.18246,0.1139079,3281.37,3278.638,3722.741,3729.028,0.2467873,0.4606807,0.2192161,0.2204806,-0.008209285,-0.008145163,0.004571225,0.004535593
1.08,29.84995,0.0579933,3550.227,3218.977,3906.686,3530.017,0.2268639,0.2710448,0.2234231,0.2274036,0.01410878,0.01410153,0.01494452,0.01493684
1.1,30.448,0.1095132,3411.877,3550.241,3590.726,3766.284,0.2224905,0.2293486,0.2215634,0.2265185,-0.01035215,-0.01033644,-0.007883252,-0.007871277
1.12,31.03019,0.0751281,3588.721,3519.616,3660.015,3594.407,0.2232808,0.2195884,0.229607,0.2259553,-0.004067822,-0.004035826,0.008782085,0.008713251
1.14,31.61666,0.1024661,3509.475,3710.313,3445.628,3697.849,0.2151548,0.2220546,0.2242753,0.2319968,-0.01181718,-0.0118272,-0.01319329,-0.01320449
1.159999,32.19946,0.09351925,3671.857,3632.38,3526.248,3498.475,0.2170114,0.2158046,0.2306851,0.2291872,-0.003527119,-0.003512169,0.003365709,0.00335154
1.179999,32.78062,-0.004447974,3776.211,3584.916,3554.597,3350.254,0.2144589,0.2152218,0.2319875,0.2327243,0.005976193,0.005967104,0.008457875,0.008445002
1.199999,33.36271,0.005311409,3666.458,3725.232,3349.675,3439.105,0.2116739,0.2156596,0.2334358,0.2363553,0.000531154,0.000533776,-0.007473785,-0.007510795
1.219999,33.94304,-0.06051636,3788.661,3609.701,3433.451,3245.231,0.2132687,0.2129138,0.2381356,0.2361518,0.01238157,0.01243674,0.005174583,0.005197648
1.239999,34.52018,-0.01480103,3580.386,3801.998,3148.574,3430.04,0.2135628,0.2122009,0.2414166,0.2390853,-0.01195416,-0.01193267,-0.00902409,-0.009007875
1.259999,35.10037,-0.04711914,3816.287,3530.147,3401.338,3088.274,0.2124967,0.2136625,0.2447491,0.2435172,0.01477177,0.01479555,0.01216253,0.01218212
1.279999,35.67809,0.006930199,3537.355,3753.655,3069.21,3344.73,0.2139032,0.2136738,0.2444873,0.2429829,-0.01074765,-0.01073658,-0.009068151,-0.009058813
1.299999,36.25762,-0.02944946,3652.133,3569.719,3212.146,3137.573,0.2131899,0.2160972,0.2462803,0.2484198,0.003357528,0.003357284,0.003474825,0.003474574
1.319999,36.83656,0.03705931,3478.23,3660.671,3032.129,3267.28,0.2155984,0.2163799,0.2467519,0.2467199,-0.008624146,-0.008619289,-0.007706258,-0.007701918
1.339999,37.41434,0.08271822,3488.095,3559.077,3077.872,3181.977,0.2158702,0.2192435,0.2478432,0.251141,-0.005730006,-0.005717907,-0.002289796,-0.002284966
1.359999,37.99335,0.07529348,3497.762,3448.601,3135.272,3098.007,0.2164449,0.222045,0.2448917,0.2523411,-0.000311413,-0.000311139,0.001048933,0.001048069
1.379999,38.56767,-0.005216765,3529.349,3313.13,3224.12,2990.322,0.2208666,0.2223568,0.2488225,0.2516754,0.006193918,0.006182228,0.009277785,0.009260255
1.399999,39.14945,-0.00894165,3339.036,3393.951,3061.755,3144.687,0.2233084,0.2229079,0.2507697,0.2497863,-0.002614593,-0.002614109,-0.002314068,-0.00231364
