time(sec), speed(km/h), roll angle, FL force, FR force, RL force, RR force, FL long-slip, FR long-slip, RL long-slip, RR long-slip, FL lat-slip, FR lat-slip, RL lat-slip, RR lat-slip 
1.559999, 41.67561, 0.01762296, 2724.226, 2479.531, 3773.684, 3486.335, 0.2709138, 0.2738878, 0.2269088, 0.228088, 0.007565651, 0.007559344, 0.008920482, 0.008913049 
1.579999, 42.26115, 0.03804151, 2543.614, 2663.248, 3573.031, 3712.278, 0.2675242, 0.2743265, 0.2228205, 0.2286906, -0.007580257, -0.007582895, -0.008145752, -0.008148588 
1.599999, 42.84224, 0.02269855, 2726.75, 2487.011, 3793.449, 3511.682, 0.269067, 0.2717897, 0.2247249, 0.2256683, 0.007294319, 0.007288383, 0.008617284, 0.008610271 
1.619999, 43.4269, 0.04074619, 2539.583, 2677.847, 3583.669, 3744.626, 0.2643133, 0.2710802, 0.2204063, 0.2261142, -0.008018297, -0.008020716, -0.008508336, -0.008510903 
1.639999, 44.01017, 0.02306746, 2733.009, 2492.603, 3813.019, 3530.333, 0.2664851, 0.269355, 0.2222243, 0.2234104, 0.007517377, 0.00751411, 0.008223667, 0.008220091 
1.659999, 44.59375, 0.03945567, 2545.923, 2686.705, 3598.588, 3762.323, 0.2633082, 0.2698233, 0.2179562, 0.2236039, -0.007663564, -0.007667425, -0.008481679, -0.008485951 
1.679999, 45.17667, 0.02142591, 2742.58, 2498.06, 3830.154, 3542.628, 0.2648587, 0.2670697, 0.2194921, 0.2201889, 0.007377401, 0.007372687, 0.008416058, 0.008410678 
1.699999, 45.75951, 0.03701862, 2558.616, 2690.143, 3615.012, 3767.909, 0.2625495, 0.2685968, 0.2167704, 0.2220529, -0.00687707, -0.006881526, -0.007929178, -0.007934314 
1.719999, 46.34148, 0.01925201, 2741.809, 2515.343, 3828.278, 3561.865, 0.2641676, 0.2663018, 0.2187091, 0.2193748, 0.006605285, 0.006600786, 0.007711842, 0.007706591 
1.739999, 46.92342, 0.03229635, 2578.832, 2685.824, 3635.749, 3759.965, 0.2621019, 0.2677357, 0.2164031, 0.2212618, -0.005693305, -0.005697012, -0.006750459, -0.006754855 
1.759999, 47.50494, 0.01817011, 2725.824, 2545.93, 3805.018, 3593.293, 0.2634617, 0.2657673, 0.2182025, 0.2191643, 0.004818068, 0.004814968, 0.005863763, 0.00585999 
1.779999, 48.08644, 0.02257166, 2621.364, 2656.651, 3679.727, 3720.012, 0.2619159, 0.2667532, 0.2165928, 0.2205716, -0.003005231, -0.003006513, -0.003698321, -0.003699899 
1.799999, 48.66764, 0.02219209, 2672.094, 2611.657, 3735.542, 3663.826, 0.2624635, 0.2656843, 0.2174348, 0.2195985, 0.0006931234, 0.0006930397, 0.0008900859, 0.0008899783 
1.819999, 49.24866, 0.02099609, 2666.828, 2621.353, 3725.731, 3671.557, 0.2619215, 0.2657563, 0.217091, 0.219869, 6.365351E-05, 6.365094E-05, 0.0001165309, 0.0001165266 
1.839999, 49.82947, 0.01967648, 2668.096, 2623.752, 3723.458, 3670.69, 0.2617508, 0.2655061, 0.217116, 0.2198128, 1.668479E-05, 1.668436E-05, 5.814755E-05, 5.814607E-05 
1.859999, 50.41005, 0.01842021, 2668.88, 2625.222, 3720.856, 3668.937, 0.261607, 0.2652823, 0.2171514, 0.2197912, 4.477932E-06, 4.477828E-06, 4.244722E-05, 4.244672E-05 
1.879999, 50.99043, 0.01729946, 2669.772, 2626.45, 3718.461, 3667.013, 0.2614784, 0.265102, 0.2171913, 0.2197994, -2.791429E-07, -2.786477E-07, 3.62348E-05, 3.623399E-05 
1.899999, 51.57061, 0.01634616, 2669.832, 2626.83, 3715.572, 3664.473, 0.2613657, 0.2649596, 0.2172329, 0.2198249, -2.921869E-06, -2.921805E-06, 3.27525E-05, 3.27513E-05 
1.919999, 52.15058, 0.01557197, 2669.943, 2627.072, 3712.906, 3662.092, 0.2612742, 0.2648518, 0.2172827, 0.2198678, -4.68261E-06, -4.682509E-06, 3.049178E-05, 3.049112E-05 
1.939999, 52.73036, 0.01497524, 2669.544, 2626.723, 3710.223, 3659.428, 0.2612048, 0.264777, 0.2173351, 0.21992, -6.150457E-06, -6.150325E-06, 2.865743E-05, 2.865682E-05 
1.959999, 53.30998, 0.01454843, 2668.736, 2625.829, 3707.528, 3656.716, 0.2611529, 0.2647267, 0.2173843, 0.2199743, -7.57587E-06, -7.576179E-06, 2.690157E-05, 2.690099E-05 
1.979999, 53.88945, 0.01427736, 2667.79, 2624.774, 3705.001, 3654.042, 0.2611179, 0.2646998, 0.2174298, 0.220029, -8.866339E-06, -8.866617E-06, 2.535926E-05, 2.535873E-05 
1.999999, 54.46877, 0.01414642, 2666.628, 2623.466, 3702.652, 3651.5, 0.2611, 0.2646945, 0.217475, 0.2200858, -1.014037E-05, -1.014016E-05, 2.384536E-05, 2.384486E-05 
2.019999, 55.04797, 0.01413685, 2665.347, 2621.956, 3700.541, 3649.127, 0.2610927, 0.2647028, 0.217511, 0.2201355, -1.13816E-05, -1.138091E-05, 2.239633E-05, 2.239631E-05 
2.039999, 55.62705, 0.01422839, 2663.88, 2620.22, 3698.708, 3647.007, 0.2610958, 0.2647233, 0.2175408, 0.2201812, -1.254638E-05, -1.254612E-05, 2.105037E-05, 2.104994E-05 
2.059999, 56.20603, 0.01440092, 2662.438, 2618.559, 3697.071, 3645.079, 0.2611063, 0.2647532, 0.2175626, 0.2202189, -1.36472E-05, -1.364692E-05, 1.978802E-05, 1.978761E-05 
2.079999, 56.78492, 0.01463531, 2660.97, 2616.83, 3695.667, 3643.392, 0.2611209, 0.2647873, 0.217576, 0.2202483, -1.463681E-05, -1.463651E-05, 1.867538E-05, 1.867499E-05 
2.099999, 57.36372, 0.01491312, 2659.484, 2615.133, 3694.524, 3641.958, 0.2611382, 0.2648237, 0.2175814, 0.2202689, -1.55705E-05, -1.557062E-05, 1.763025E-05, 1.762989E-05 
2.119999, 57.94245, 0.01521693, 2658.031, 2613.503, 3693.635, 3640.783, 0.2611529, 0.2648571, 0.2175774, 0.2202794, -1.640689E-05, -1.6407E-05, 1.670105E-05, 1.670071E-05 
2.139999, 58.52111, 0.01553189, 2656.678, 2611.963, 3692.909, 3639.823, 0.2611682, 0.2648895, 0.2175661, 0.2202812, -1.718611E-05, -1.718533E-05, 1.583342E-05, 1.583309E-05 
2.159999, 59.09972, 0.01584494, 2655.422, 2610.49, 3692.277, 3639.022, 0.2611784, 0.2649143, 0.2175482, 0.2202749, -1.78305E-05, -1.783014E-05, 1.514573E-05, 1.514542E-05 
2.179999, 59.67825, 0.01614473, 2654.356, 2609.293, 3691.926, 3638.504, 0.2611825, 0.2649319, 0.217523, 0.2202593, -1.843956E-05, -1.843877E-05, 1.447861E-05, 1.447874E-05 
2.199999, 60.25673, 0.01642281, 2653.653, 2608.469, 3691.987, 3638.411, 0.26118, 0.2649401, 0.2174922, 0.220236, -1.893689E-05, -1.893651E-05, 1.395028E-05, 1.395E-05 
2.219999, 60.83516, 0.01667199, 2652.787, 2607.584, 3691.806, 3638.127, 0.261169, 0.2649386, 0.2174554, 0.2202062, -1.941292E-05, -1.941211E-05, 1.341857E-05, 1.341747E-05 
2.239999, 61.41352, 0.01688781, 2652.219, 2606.986, 3691.925, 3638.2, 0.2611488, 0.2649256, 0.2174131, 0.2201684, -1.982345E-05, -1.982346E-05, 1.295793E-05, 1.295808E-05 
2.259999, 61.99183, 0.01706786, 2652.045, 2606.746, 3692.238, 3638.528, 0.2611214, 0.2649024, 0.21737, 0.2201279, -2.010994E-05, -2.010954E-05, 1.267031E-05, 1.267046E-05 
2.279999, 62.57008, 0.01721015, 2651.842, 2606.583, 3692.575, 3638.841, 0.261086, 0.2648702, 0.2173201, 0.2200792, -2.036647E-05, -2.036646E-05, 1.238933E-05, 1.238908E-05 
2.299999, 63.14826, 0.01731578, 2651.779, 2606.615, 3692.923, 3639.228, 0.2610395, 0.264825, 0.2172688, 0.2200278, -2.059218E-05, -2.059136E-05, 1.213522E-05, 1.213497E-05 
2.319999, 63.72639, 0.0173856, 2651.882, 2606.747, 3693.235, 3639.673, 0.260985, 0.2647702, 0.2172162, 0.2199747, -2.077955E-05, -2.077874E-05, 1.191404E-05, 1.191341E-05 
2.339998, 64.30444, 0.01742177, 2652.086, 2607.032, 3693.634, 3640.164, 0.2609237, 0.2647069, 0.2171621, 0.2199186, -2.091539E-05, -2.091457E-05, 1.175091E-05, 1.174989E-05 
2.359998, 64.88241, 0.01742706, 2652.407, 2607.479, 3694.04, 3640.621, 0.2608535, 0.2646342, 0.2171072, 0.2198606, -2.102869E-05, -2.102827E-05, 1.160927E-05, 1.160865E-05 
2.379998, 65.46029, 0.01740591, 2652.909, 2608.042, 3694.432, 3641.12, 0.2607785, 0.264555, 0.217053, 0.2198029, -2.112349E-05, -2.112307E-05, 1.148315E-05, 1.148292E-05 
2.399998, 66.0381, 0.01736134, 2653.386, 2608.622, 3694.741, 3641.554, 0.2606985, 0.2644703, 0.2169977, 0.2197438, -2.115806E-05, -2.115802E-05, 1.143202E-05, 1.143218E-05 
2.419998, 66.61582, 0.01729792, 2653.972, 2609.297, 3695.103, 3642.089, 0.2606138, 0.2643805, 0.2169445, 0.2196869, -2.120389E-05, -2.120423E-05, 1.135701E-05, 1.135716E-05 
2.439998, 67.19344, 0.01721946, 2654.542, 2609.993, 3695.446, 3642.457, 0.260526, 0.2642874, 0.2168926, 0.2196303, -2.120786E-05, -2.120781E-05, 1.133305E-05, 1.133244E-05 
2.459998, 67.77097, 0.01713027, 2655.196, 2610.725, 3695.707, 3642.882, 0.2604358, 0.2641916, 0.2168406, 0.2195743, -2.125147E-05, -2.125105E-05, 1.125184E-05, 1.125161E-05 
2.479998, 68.3484, 0.01703367, 2655.858, 2611.47, 3695.96, 3643.242, 0.2603448, 0.264095, 0.2167911, 0.2195205, -2.122534E-05, -2.122454E-05, 1.126775E-05, 1.126789E-05 
2.499998, 68.92572, 0.01693288, 2656.484, 2612.153, 3696.14, 3643.563, 0.2602539, 0.263999, 0.2167426, 0.2194685, -2.122912E-05, -2.122869E-05, 1.123515E-05, 1.123493E-05 
2.519998, 69.50294, 0.01683113, 2657.11, 2612.87, 3696.337, 3643.839, 0.2601649, 0.2639043, 0.216696, 0.2194182, -2.121423E-05, -2.121344E-05, 1.122758E-05, 1.122772E-05 
2.539998, 70.08004, 0.01673041, 2657.652, 2613.472, 3696.447, 3644.026, 0.2600754, 0.2638102, 0.2166509, 0.2193701, -2.120684E-05, -2.120714E-05, 1.121505E-05, 1.121483E-05 
2.559998, 70.65706, 0.01663364, 2657.975, 2613.913, 3696.328, 3643.987, 0.2599878, 0.263718, 0.2166073, 0.2193232, -2.121075E-05, -2.121032E-05, 1.117467E-05, 1.11748E-05 
2.579998, 71.23396, 0.01654129, 2658.492, 2614.43, 3696.321, 3644.053, 0.2599034, 0.2636296, 0.2165652, 0.2192787, -2.120962E-05, -2.120919E-05, 1.115134E-05, 1.115112E-05 
2.599998, 71.81075, 0.01645575, 2659.092, 2615.052, 3696.535, 3644.368, 0.2598216, 0.2635441, 0.2165276, 0.2192388, -2.118621E-05, -2.118543E-05, 1.116241E-05, 1.116254E-05 
2.619998, 72.38744, 0.01637764, 2659.486, 2615.551, 3696.519, 3644.351, 0.2597444, 0.2634638, 0.2164904, 0.2191995, -2.11572E-05, -2.115678E-05, 1.118141E-05, 1.118118E-05 
2.639998, 72.964, 0.0163069, 2659.79, 2615.842, 3696.441, 3644.331, 0.2596704, 0.2633872, 0.2164539, 0.2191613, -2.114995E-05, -2.114953E-05, 1.117151E-05, 1.117059E-05 
2.659998, 73.54049, 0.01624359, 2660.061, 2616.127, 3696.336, 3644.311, 0.2595993, 0.2633134, 0.2164183, 0.2191246, -2.115392E-05, -2.11535E-05, 1.114722E-05, 1.1147E-05 
2.679998, 74.11684, 0.01618863, 2660.233, 2616.363, 3696.217, 3644.175, 0.2595315, 0.2632437, 0.216386, 0.2190908, -2.112896E-05, -2.112888E-05, 1.116664E-05, 1.116607E-05 
2.699998, 74.69308, 0.01614047, 2660.212, 2616.405, 3695.868, 3643.837, 0.2594677, 0.2631785, 0.216354, 0.219058, -2.112147E-05, -2.112105E-05, 1.116292E-05, 1.116235E-05 
2.719998, 75.26923, 0.0160985, 2660.317, 2616.427, 3695.735, 3643.708, 0.2594073, 0.263116, 0.216322, 0.2190252, -2.110056E-05, -2.110047E-05, 1.118468E-05, 1.118445E-05 
2.739998, 75.84527, 0.0160627, 2660.318, 2616.507, 3695.506, 3643.51, 0.25935, 0.2630579, 0.2162918, 0.2189945, -2.11042E-05, -2.110411E-05, 1.116408E-05, 1.116386E-05 
2.759998, 76.42121, 0.01603253, 2660.522, 2616.702, 3695.512, 3643.545, 0.2592972, 0.2630041, 0.2162641, 0.218966, -2.107742E-05, -2.1077E-05, 1.119691E-05, 1.119669E-05 
2.779998, 76.99704, 0.01600699, 2660.48, 2616.68, 3695.305, 3643.362, 0.2592466, 0.2629523, 0.2162353, 0.2189371, -2.106033E-05, -2.105991E-05, 1.121568E-05, 1.121579E-05 
2.799998, 77.57278, 0.0159849, 2660.407, 2616.596, 3695.052, 3643.129, 0.2591964, 0.2629013, 0.2162064, 0.2189079, -2.105866E-05, -2.105825E-05, 1.121083E-05, 1.121093E-05 
2.819998, 78.14843, 0.01596536, 2660.174, 2616.409, 3694.6, 3642.732, 0.2591491, 0.2628532, 0.2161792, 0.2188806, -2.103514E-05, -2.103439E-05, 1.124333E-05, 1.12431E-05 
2.839998, 78.72395, 0.01594762, 2660.226, 2616.443, 3694.612, 3642.725, 0.2591035, 0.262807, 0.2161518, 0.218853, -2.102787E-05, -2.102777E-05, 1.124941E-05, 1.124887E-05 
2.859998, 79.29939, 0.01593123, 2660.158, 2616.417, 3694.384, 3642.581, 0.2590597, 0.2627625, 0.2161243, 0.218825, -2.101493E-05, -2.101452E-05, 1.125543E-05, 1.125521E-05 
2.879998, 79.87474, 0.01591557, 2660.01, 2616.311, 3694.196, 3642.343, 0.2590164, 0.2627184, 0.2160992, 0.2187992, -2.097369E-05, -2.097328E-05, 1.13155E-05, 1.13156E-05 
2.899998, 80.44999, 0.01589941, 2659.991, 2616.249, 3693.974, 3642.168, 0.2589729, 0.2626738, 0.2160724, 0.2187722, -2.095053E-05, -2.09498E-05, 1.134709E-05, 1.134687E-05 
