time(sec), speed(km/h), roll angle, FL force, FR force, RL force, RR force, FL long-slip, FR long-slip, RL long-slip, RR long-slip, FL lat-slip, FR lat-slip, RL lat-slip, RR lat-slip 
0.02, 0.7096521, -0.002419565, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0.04, 1.415593, -0.005264702, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0.06, 2.121935, -0.008117676, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0.08, 2.828251, -0.01095581, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0.09999999, 3.534569, -0.01379395, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0.12, 4.240886, -0.01663208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0.14, 4.947205, -0.01947021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0.16, 5.653524, -0.02230835, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0.18, 6.359842, -0.02514648, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0.2, 7.066162, -0.02798462, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0.22, 7.772481, -0.03082275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0.24, 8.478801, -0.03363037, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0.26, 9.185121, -0.03646851, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0.28, 9.891438, -0.03930664, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0.3, 10.59776, -0.04211426, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0.32, 11.30408, -0.04492188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0.34, 12.0104, -0.04776001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0.36, 12.71671, -0.05056763, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0.38, 13.42304, -0.05337524, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0.4, 14.12936, -0.05618286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0.42, 14.83568, -0.05899048, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0.4400001, 15.54199, -0.0617981, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0.4600001, 16.24831, -0.06460571, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0.4800001, 15.79702, -0.1071777, 8771.059, 8446.096, 11093.75, 10724.22, 0.9948, 0.9945964, 0.9947124, 0.9945013, 0.06017558, 0.05927961, 0.08466005, 0.08340243 
0.5000001, 14.83129, -0.06900024, 9264.032, 9289.219, 12365.36, 12399.09, 0.9873651, 0.9872536, 0.9867262, 0.9865975, -0.05347658, -0.05322609, -0.04583549, -0.04562068 
0.52, 9.273501, 0.03855298, 6737.633, 4900.2, 5324.367, 5259.246, 0.9789855, 0.9787487, 0.9768785, 0.9765995, 0.01177096, 0.01171729, 0.02589143, 0.02571307 
0.54, 5.982688, -0.002607032, 3300.315, 2730.663, 5319.193, 5254.135, 0.9702915, 0.9714499, 0.9623588, 0.963322, 0.03761692, 0.03825119, 0.01489226, 0.0150183 
0.56, 6.654373, 0.008308779, 1612.438, 1447.907, 4845.408, 4620.289, 0.974465, 0.9752007, 0.9661319, 0.9669045, 0.009267668, 0.009354454, -0.005787367, -0.00584136 
0.58, 7.293926, 0.03192423, 1394.457, 1436.78, 3287.871, 3320.677, 0.9747691, 0.9759045, 0.9646946, 0.9662576, -0.004451925, -0.004540069, -0.03603821, -0.03675222 
0.6, 8.147344, 0.07295928, 1283.134, 1301.626, 3082.483, 3087.931, 0.9717139, 0.972092, 0.9570435, 0.9577559, -0.01773656, -0.01764438, -0.009243239, -0.009195218 
0.6199999, 8.992762, 0.07933669, 1349, 1182.253, 3071.191, 2860.722, 0.9682007, 0.9691516, 0.9480402, 0.9499701, 0.02227685, 0.02239871, 0.01344331, 0.01351688 
0.6399999, 9.831931, 0.09285682, 1214.837, 1268.295, 2863.62, 2911.656, 0.9646415, 0.9660397, 0.9367696, 0.9403206, -0.01110187, -0.01118636, -0.02339645, -0.02357465 
0.6599999, 10.7002, 0.08486272, 1294.226, 1172.54, 2933.62, 2776.876, 0.9613777, 0.9623101, 0.9227976, 0.926529, 0.003547909, 0.003529343, 0.01204864, 0.01198584 
0.6799999, 11.54552, 0.08311708, 1221.515, 1302.486, 2805.761, 2886.811, 0.9571567, 0.9592305, 0.9050425, 0.9132721, -0.01175727, -0.01185986, -0.02583968, -0.02606535 
0.6999999, 12.44758, 0.1022834, 1272.986, 1298.553, 2883.69, 2899.756, 0.9529897, 0.9547994, 0.8797938, 0.8907288, -0.01017401, -0.010165, -0.008730479, -0.008722746 
0.7199998, 13.34762, 0.1006305, 1401.905, 1299.883, 3008.678, 2875.781, 0.9490689, 0.950528, 0.848508, 0.8636311, -0.001485964, -0.001469916, 0.01647512, 0.0162948 
0.7399998, 14.27035, 0.08090001, 1514.935, 1318.026, 3151.071, 2907.014, 0.9438721, 0.946109, 0.7932483, 0.8242002, 0.009181751, 0.009114814, 0.02107828, 0.02092489 
0.7599998, 15.32737, 0.06086254, 1497.287, 1439.266, 3199.641, 3117.534, 0.9378128, 0.940865, 0.643417, 0.7454252, -0.001523682, -0.001520491, 0.001931939, 0.001927796 
0.7799998, 16.28728, 0.0661703, 1536.521, 1586.496, 3249.276, 3293.813, 0.9318177, 0.9352829, 0.2933514, 0.5468263, -0.01185702, -0.01181112, -0.005534186, -0.005512797 
