time(sec), speed(km/h), roll angle, FL force, FR force, RL force, RR force, FL long-slip, FR long-slip, RL long-slip, RR long-slip, FL lat-slip, FR lat-slip, RL lat-slip, RR lat-slip 
0.02, 0.7064356, 5.950837E-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0.04, 1.412755, 0.0001040163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0.06, 2.119075, 0.0001484797, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0.08, 2.825395, 0.0001928986, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0.09999999, 3.531715, 0.0002372731, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0.12, 4.238036, 0.0002816033, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0.14, 4.944355, 0.000325889, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0.16, 5.650675, 0.0003701305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0.18, 6.356996, 0.0004143278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0.2, 7.063315, 0.0004584808, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0.22, 7.769635, 0.0005025897, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0.24, 8.475954, 0.0005466545, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0.26, 9.182274, 0.0005906752, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0.28, 9.888593, 0.0006346519, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0.3, 10.59491, 0.0006785845, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0.32, 11.30123, 0.0007224733, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0.34, 12.00755, 0.0007663181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0.36, 12.71387, 0.0008101191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0.38, 13.42019, 0.0008538764, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0.4, 14.12651, 0.0008975898, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0.42, 14.83283, 0.0009412596, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0.4400001, 15.53915, 0.0009848857, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0.4600001, 16.24547, 0.001028468, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0.4800001, 15.78107, 0.02960732, 8343.729, 8840.857, 10621.37, 11214.3, 0.9945359, 0.9943962, 0.994458, 0.9943165, -0.2146733, -0.2122837, -0.1966015, -0.1944023 
0.5000001, 14.77162, -0.1312256, 9457.371, 9275.004, 12358.78, 12152.45, 0.9873617, 0.9872108, 0.9867361, 0.9865824, 0.005025684, 0.004978025, 0.02058282, 0.02038763 
0.52, 14.20198, -0.1672668, 4550.707, 4485.585, 5440.5, 5259.275, 0.9787461, 0.9794272, 0.9767893, 0.9775547, -0.06033396, -0.06162446, -0.08891139, -0.09070026 
0.54, 7.247304, -3.255295E-05, 4550.702, 4485.581, 5324.392, 5259.271, 0.9742086, 0.9745643, 0.9707517, 0.971226, -0.0132182, -0.01329519, -0.0178741, -0.01796428 
