0.56, 4.553151, 0.03490572, 2734.959, 3560.243, 2563.5, 3761.461, 0.2796128, 0.2248447, 0.275949, 0.2313593, 0.01848244, 0.01255654, 0.01855064, 0.01251037 
0.58, 4.715127, 0.02837822, 2527.349, 3794.396, 2767.002, 3513.98, 0.2807699, 0.2322702, 0.2900468, 0.2247449, -0.02565834, -0.02305253, -0.02561782, -0.02308899 
0.6, 4.878017, -0.002203732, 2737.485, 3538.753, 2545.962, 3763.339, 0.2785398, 0.2253615, 0.2750187, 0.2305134, 0.01534348, 0.01459671, 0.0153506, 0.01458994 
0.6199999, 5.040462, -0.04385376, 2763.689, 3500.347, 2512.548, 3794.884, 0.2755537, 0.2271812, 0.2767785, 0.22855, 0.01843453, 0.01578546, 0.01846493, 0.01575946 
0.6399999, 5.202071, -0.09146118, 2732.767, 3531.086, 2537.347, 3760.386, 0.2800301, 0.2278545, 0.278184, 0.2273123, 0.008643453, 0.01340469, 0.008617985, 0.0134443 
0.6599999, 5.365139, -0.08267212, 2615.884, 3662.327, 2643.776, 3630.167, 0.2729748, 0.2310536, 0.278206, 0.2233894, -0.004784037, -0.01013435, -0.004799757, -0.01010117 
0.6799999, 5.527183, -0.08322144, 2738.721, 3515.214, 2518.189, 3773.957, 0.2829419, 0.2281602, 0.2723221, 0.2365811, 0.005795374, 0.02468243, 0.005727791, 0.02497371 
0.6999999, 5.689735, -0.05874634, 2600.187, 3674.688, 2648.018, 3619.246, 0.2720973, 0.2324291, 0.2823368, 0.2207286, -0.002097497, -0.01081014, -0.002108751, -0.01075253 
0.7199998, 5.850735, -0.07369995, 2696.76, 3560.405, 2546.354, 3737.184, 0.2785072, 0.2218729, 0.272274, 0.2306382, 0.009861315, 0.009110237, 0.0098659, 0.009106002 
0.7399998, 6.014585, -0.09088135, 2781.206, 3461.168, 2456.261, 3842.46, 0.2753926, 0.2286761, 0.2735837, 0.2314788, 0.01198381, 0.02240162, 0.01190638, 0.02254726 
0.7599998, 6.177188, -0.06915283, 2561.079, 3719.452, 2672.995, 3589.226, 0.2703639, 0.2296895, 0.276597, 0.2214171, -0.01257739, -0.01416236, -0.01258957, -0.01414866 
0.7799998, 6.339621, -0.06219482, 2759.968, 3487.627, 2472.412, 3825.294, 0.2743094, 0.2248867, 0.2720235, 0.2270046, 0.01190528, 0.02052255, 0.01184167, 0.02063278 
0.7999998, 6.502002, -0.03015137, 2562.759, 3720.774, 2667.601, 3598.869, 0.2695654, 0.2278648, 0.2762577, 0.2219566, -0.006164895, -0.0174624, -0.00620763, -0.01734225 
0.8199998, 6.664483, -0.03103638, 2703.261, 3558.422, 2526.79, 3766.003, 0.2700666, 0.2277129, 0.2749193, 0.2227297, 0.006372973, 0.01031598, 0.006357446, 0.01034118 
0.8399997, 6.826863, -0.00536538, 2571.968, 3715.339, 2658.154, 3615.384, 0.2666167, 0.2293074, 0.2778486, 0.2192635, -0.01288627, -0.01150947, -0.01287543, -0.01151915 
0.8599997, 6.988725, -0.01281738, 2744.733, 3516.632, 2486.943, 3819.55, 0.2709363, 0.2239203, 0.2727486, 0.2239026, 0.01442155, 0.009282298, 0.01446758, 0.009252762 
0.8799997, 7.151607, 0.007633645, 2549.667, 3748.66, 2683.076, 3593.378, 0.2669797, 0.2293026, 0.2756666, 0.220212, -0.01643746, -0.01379062, -0.01641095, -0.0138129 
0.8999997, 7.313845, 0.006543335, 2763.343, 3501.85, 2473.55, 3842.225, 0.2717373, 0.2261329, 0.2706665, 0.2280343, 0.006902302, 0.01748847, 0.006857115, 0.01760367 
0.9199997, 7.475726, 0.03824331, 2579.592, 3720.408, 2657.924, 3629.645, 0.2696038, 0.2234568, 0.2719171, 0.2228926, -0.01260479, -0.009848437, -0.01258357, -0.009865045 
0.9399996, 7.637448, 0.02389025, 2729.524, 3548.195, 2510.981, 3805.142, 0.2702547, 0.2223984, 0.2703434, 0.2250558, 0.00893364, 0.009035744, 0.008933075, 0.009036316 
0.9599996, 7.80008, 0.0284641, 2541.494, 3772.518, 2705.154, 3581.76, 0.269095, 0.232199, 0.2803197, 0.2219804, -0.01482169, -0.01627379, -0.01483481, -0.0162594 
0.9799996, 7.962156, 0.06718303, 2583.383, 3726.029, 2663.313, 3633.372, 0.2679056, 0.2245955, 0.2724493, 0.220487, -0.008860959, -0.008918135, -0.00886127, -0.008917823 
0.9999996, 8.125516, 0.09991018, 2619.484, 3686.443, 2630.343, 3674.671, 0.2680255, 0.2240141, 0.2719055, 0.2218309, -0.002440328, -0.00251536, -0.00244044, -0.002515244 
1.02, 8.287859, 0.1116386, 2649.586, 3654.038, 2604.834, 3707.298, 0.2657118, 0.2238987, 0.2724678, 0.22018, 6.264604E-05, 0.0005245383, 6.262704E-05, 0.0005246886 
1.04, 8.449237, 0.09117422, 2772.749, 3511.504, 2487.119, 3846.831, 0.2683765, 0.2263075, 0.2779873, 0.2201343, 0.01126197, 0.01312944, 0.01124892, 0.01314466 
1.06, 8.61212, 0.09038161, 2534.107, 3793.775, 2725.916, 3570.13, 0.2657394, 0.2242928, 0.2723565, 0.2191749, -0.01314087, -0.01460368, -0.0131526, -0.01459065 
1.08, 8.773504, 0.06314363, 2757.561, 3532.865, 2508.058, 3825.862, 0.2707127, 0.2247258, 0.2716731, 0.2253416, 0.00703502, 0.01352063, 0.007006787, 0.01357508 
1.1, 8.936325, 0.06139059, 2565.575, 3759.494, 2699.003, 3604.022, 0.2644993, 0.2249156, 0.2721473, 0.2183567, -0.006521364, -0.01333984, -0.006548607, -0.01328433 
1.12, 9.098172, 0.0292389, 2746.481, 3548.164, 2521.635, 3812.306, 0.267271, 0.221975, 0.2698188, 0.2229712, 0.01176586, 0.008132126, 0.01179238, 0.008113835 
1.14, 9.259282, 0.03159121, 2555.941, 3772.435, 2714.081, 3588.016, 0.2639949, 0.2271734, 0.2711577, 0.2198841, -0.009296329, -0.01178259, -0.009310473, -0.01176469 
1.159999, 9.422004, 0.009657023, 2734.164, 3562.914, 2535.221, 3796.798, 0.2681375, 0.2217734, 0.2709849, 0.2208727, 0.01094126, 0.005781845, 0.01097624, 0.00576341 
1.179999, 9.584364, 0.02360373, 2574.492, 3750.502, 2696.018, 3609.022, 0.2650524, 0.2233739, 0.2696978, 0.2186773, -0.01048817, -0.006801507, -0.01046453, -0.006816874 
1.199999, 9.746278, 0.00810432, 2731.564, 3566.171, 2539.746, 3791.618, 0.2658437, 0.2211804, 0.2679399, 0.2207338, 0.01055535, 0.005620488, 0.01058763, 0.005603351 
1.219999, 9.907612, 0.02015966, 2563.352, 3763.043, 2710.093, 3591.947, 0.2657316, 0.2247272, 0.2726125, 0.2188423, -0.006790386, -0.01173363, -0.006810961, -0.01169818 
1.239999, 10.06924, 0.005850378, 2712.214, 3587.826, 2561.039, 3765.626, 0.2697276, 0.221218, 0.2712517, 0.2211926, 0.006230813, 0.004853152, 0.006236117, 0.004849023 
1.259999, 10.23074, 0.02887183, 2570.166, 3752.887, 2699.938, 3601.693, 0.2651196, 0.2224247, 0.2691947, 0.219037, -0.008284991, -0.009133423, -0.008289296, -0.00912868 
1.279999, 10.39227, 0.01718539, 2728.836, 3566.149, 2541.204, 3786.708, 0.2661045, 0.2219168, 0.2700423, 0.2202002, 0.00925504, 0.005243605, 0.009278025, 0.005230612 
1.299999, 10.55479, 0.0341677, 2603.293, 3712.678, 2666.561, 3639.3, 0.2639008, 0.2258342, 0.2711082, 0.2192928, -0.004990412, -0.006249752, -0.004994267, -0.006244928 
1.319999, 10.71692, 0.01230257, 2740.042, 3551.171, 2528.348, 3799.914, 0.2644738, 0.2219502, 0.2681604, 0.2196605, 0.007347151, 0.008263947, 0.007342984, 0.008268637 
1.339999, 10.87865, 0.03142447, 2579.645, 3738.503, 2688.791, 3611.454, 0.2639137, 0.222948, 0.2680426, 0.2194815, -0.007003464, -0.008212679, -0.007008655, -0.008206598 
1.359999, 11.04039, 0.01090397, 2737.4, 3552.306, 2529.581, 3796.476, 0.264063, 0.2216275, 0.2676294, 0.2193951, 0.007117467, 0.008014919, 0.007113516, 0.008019369 
1.379999, 11.20058, 0.02879681, 2563.342, 3755.79, 2704.607, 3591.073, 0.2661189, 0.2221887, 0.2706505, 0.2186891, -0.008304935, -0.009084579, -0.008308901, -0.009080243 
1.399999, 11.36188, 0.01033888, 2752.607, 3532.539, 2513.296, 3813.586, 0.2683702, 0.2214677, 0.2712961, 0.2200847, 0.007945936, 0.009381584, 0.007938879, 0.009389925 
1.419999, 11.52298, 0.02806829, 2565.192, 3751.839, 2702.762, 3591.423, 0.2675784, 0.227862, 0.273496, 0.2226701, -0.007693767, -0.008707959, -0.007698547, -0.008702552 
1.439999, 11.68433, 0.01063797, 2750.661, 3533.536, 2515.654, 3809.588, 0.2692423, 0.2253342, 0.2712253, 0.2249041, 0.007687594, 0.009039406, 0.007681166, 0.00904697 
1.459999, 11.84689, 0.02849826, 2562.866, 3752.844, 2700.811, 3592.037, 0.2657296, 0.2266444, 0.2716178, 0.2215247, -0.007683974, -0.008200545, -0.007686406, -0.008197951 
1.479999, 12.0081, 0.01109331, 2746.097, 3537.294, 2518.007, 3805.193, 0.2675078, 0.2240521, 0.2694047, 0.2237496, 0.007334496, 0.008620642, 0.007328662, 0.008627504 
1.499999, 12.17035, 0.02767905, 2553.435, 3762.819, 2707.172, 3583.52, 0.2630715, 0.2244662, 0.2690271, 0.2193192, -0.00795297, -0.008602667, -0.007956135, -0.008599245 
1.519999, 12.33213, 0.009368541, 2747.244, 3535.428, 2514.125, 3809.251, 0.2648502, 0.2223451, 0.26696, 0.2216957, 0.007634546, 0.008293558, 0.007631434, 0.008296941 
1.539999, 12.49396, 0.02556419, 2555.276, 3760.214, 2704.795, 3585.955, 0.2623712, 0.2228339, 0.2681742, 0.2177036, -0.007464737, -0.008403873, -0.007469034, -0.00839904 
1.559999, 12.65555, 0.007888244, 2745.787, 3536.738, 2514.416, 3808.564, 0.2642151, 0.2201761, 0.2659141, 0.2198297, 0.007167497, 0.0081857, 0.007162985, 0.008190856 
1.579999, 12.81701, 0.02339323, 2565.286, 3748.285, 2694.934, 3597.262, 0.2622243, 0.222212, 0.2676855, 0.2174005, -0.006496268, -0.007523927, -0.006500361, -0.007519191 
1.599999, 12.97837, 0.007750861, 2733.08, 3551.451, 2527.128, 3793.501, 0.2639381, 0.2199931, 0.2657935, 0.2194565, 0.006000777, 0.007074358, 0.005996797, 0.007079054 
1.619999, 13.13974, 0.01942498, 2587.109, 3722.682, 2673.266, 3622.563, 0.2622333, 0.221853, 0.2673238, 0.2174808, -0.00476874, -0.005720993, -0.004771527, -0.005717651 
1.639999, 13.30103, 0.01277838, 2694.586, 3596.78, 2566.06, 3748.172, 0.2634531, 0.2202688, 0.2659344, 0.2189629, 0.003114467, 0.003866253, 0.003113022, 0.003868048 
1.659999, 13.46233, 0.01158183, 2645.427, 3654.656, 2615.608, 3690.371, 0.2625782, 0.2211223, 0.2666375, 0.2180141, -0.0007000877, -0.0008318009, -0.0007001443, -0.0008317336 
1.679999, 13.62361, 0.01172212, 2652.679, 3646.277, 2608.775, 3698.55, 0.2628022, 0.2207555, 0.2662278, 0.218275, -7.391904E-05, -5.828937E-05, -7.391834E-05, -5.828992E-05 
1.699999, 13.78485, 0.01233963, 2653.484, 3645.612, 2608.482, 3699.066, 0.2626639, 0.2207522, 0.2661836, 0.2181757, -2.334231E-05, 5.684272E-06, -2.33419E-05, 5.684389E-06 
1.719999, 13.94607, 0.01315922, 2654.069, 3645.179, 2608.416, 3699.422, 0.2625196, 0.2207412, 0.2661428, 0.2180877, -1.081693E-05, 2.205795E-05, -1.081673E-05, 2.205842E-05 
1.739999, 14.10727, 0.01405335, 2654.68, 3644.779, 2608.51, 3699.689, 0.2623879, 0.2207163, 0.2660865, 0.2180114, -7.466244E-06, 2.679743E-05, -7.466117E-06, 2.679803E-05 
1.759999, 14.26843, 0.01495207, 2655.215, 3644.479, 2608.556, 3699.924, 0.2622675, 0.2206853, 0.26602, 0.2179436, -7.454393E-06, 2.721965E-05, -7.454242E-06, 2.722023E-05 
1.779999, 14.42956, 0.01581274, 2655.752, 3644.209, 2608.717, 3700.054, 0.2621551, 0.2206509, 0.2659473, 0.217881, -8.475001E-06, 2.626423E-05, -8.474828E-06, 2.626481E-05 
1.799999, 14.59067, 0.01660728, 2656.157, 3644.024, 2608.864, 3700.132, 0.2620474, 0.2206135, 0.2658697, 0.2178221, -9.825219E-06, 2.481995E-05, -9.825024E-06, 2.482051E-05 
1.819999, 14.75175, 0.01731566, 2656.579, 3643.864, 2609.08, 3700.242, 0.2619464, 0.2205748, 0.2657902, 0.2177675, -1.114367E-05, 2.340613E-05, -1.114344E-05, 2.340666E-05 
1.839999, 14.91281, 0.01792627, 2656.898, 3643.771, 2609.339, 3700.216, 0.2618492, 0.2205342, 0.265709, 0.2177151, -1.245007E-05, 2.193419E-05, -1.244982E-05, 2.193466E-05 
1.859999, 15.07383, 0.01843242, 2657.189, 3643.685, 2609.581, 3700.145, 0.2617569, 0.220492, 0.2656265, 0.2176665, -1.358058E-05, 2.067519E-05, -1.358032E-05, 2.067566E-05 
1.879999, 15.23483, 0.01883204, 2657.392, 3643.672, 2609.891, 3700.067, 0.2616678, 0.2204484, 0.2655428, 0.2176197, -1.452494E-05, 1.962121E-05, -1.452467E-05, 1.962165E-05 
1.899999, 15.39579, 0.01912685, 2657.606, 3643.666, 2610.199, 3699.947, 0.2615847, 0.2204039, 0.2654601, 0.2175753, -1.541819E-05, 1.859046E-05, -1.541788E-05, 1.859087E-05 
1.919999, 15.55673, 0.01932245, 2657.72, 3643.707, 2610.502, 3699.761, 0.2615053, 0.2203576, 0.2653776, 0.2175319, -1.616091E-05, 1.773493E-05, -1.61606E-05, 1.773532E-05 
1.939999, 15.71764, 0.01942679, 2657.792, 3643.819, 2610.799, 3699.604, 0.2614292, 0.2203111, 0.2652954, 0.2174908, -1.67963E-05, 1.698542E-05, -1.679597E-05, 1.698579E-05 
1.959999, 15.87853, 0.01944852, 2657.852, 3643.854, 2611.059, 3699.371, 0.2613559, 0.2202655, 0.2652135, 0.2174521, -1.730062E-05, 1.639715E-05, -1.730031E-05, 1.639751E-05 
1.979999, 16.03939, 0.01939885, 2657.841, 3643.953, 2611.323, 3699.143, 0.2612861, 0.2202192, 0.2651339, 0.217414, -1.7817E-05, 1.574146E-05, -1.781665E-05, 1.574182E-05 
1.999999, 16.20021, 0.01928874, 2657.827, 3644.04, 2611.598, 3698.92, 0.2612177, 0.2201728, 0.2650543, 0.217377, -1.821079E-05, 1.525663E-05, -1.821044E-05, 1.525696E-05 
2.019999, 16.36101, 0.0191304, 2657.797, 3644.145, 2611.811, 3698.705, 0.2611537, 0.2201272, 0.2649775, 0.2173415, -1.852504E-05, 1.485498E-05, -1.852469E-05, 1.485532E-05 
2.039999, 16.52179, 0.01893522, 2657.708, 3644.231, 2612.046, 3698.378, 0.2610906, 0.2200817, 0.2649024, 0.2173051, -1.884922E-05, 1.441519E-05, -1.884886E-05, 1.441549E-05 
2.059999, 16.68253, 0.01871324, 2657.706, 3644.294, 2612.219, 3698.2, 0.2610296, 0.2200371, 0.2648288, 0.2172706, -1.9082E-05, 1.411522E-05, -1.908163E-05, 1.411552E-05 
2.079999, 16.84325, 0.01847475, 2657.63, 3644.296, 2612.415, 3697.947, 0.2609685, 0.2199931, 0.2647562, 0.2172359, -1.93023E-05, 1.380336E-05, -1.930196E-05, 1.380367E-05 
2.099999, 17.00394, 0.01822906, 2657.589, 3644.327, 2612.597, 3697.748, 0.2609095, 0.2199503, 0.2646855, 0.2172018, -1.947576E-05, 1.35613E-05, -1.947539E-05, 1.356158E-05 
2.119999, 17.1646, 0.01798406, 2657.526, 3644.345, 2612.702, 3697.503, 0.2608521, 0.2199095, 0.264618, 0.2171684, -1.967003E-05, 1.327858E-05, -1.966966E-05, 1.327886E-05 
2.139999, 17.32524, 0.01774658, 2657.488, 3644.375, 2612.853, 3697.306, 0.2607939, 0.2198673, 0.264551, 0.2171331, -1.983778E-05, 1.303861E-05, -1.983735E-05, 1.303889E-05 
2.159999, 17.48585, 0.01752164, 2657.444, 3644.311, 2612.938, 3697.125, 0.2607359, 0.2198284, 0.2644847, 0.2171001, -1.995397E-05, 1.286806E-05, -1.995356E-05, 1.286835E-05 
2.179999, 17.64643, 0.01731388, 2657.194, 3644.049, 2612.835, 3696.689, 0.2606776, 0.2197879, 0.2644199, 0.2170644, -2.010226E-05, 1.264545E-05, -2.010189E-05, 1.264574E-05 
2.199999, 17.80699, 0.01712638, 2657.132, 3644.021, 2612.876, 3696.537, 0.2606218, 0.2197479, 0.2643586, 0.2170286, -2.022737E-05, 1.246519E-05, -2.022699E-05, 1.246545E-05 
2.219999, 17.96751, 0.0169608, 2657.337, 3644.224, 2613.139, 3696.64, 0.2605653, 0.2197131, 0.2642974, 0.2169966, -2.034277E-05, 1.229357E-05, -2.034238E-05, 1.229384E-05 
2.239999, 18.12802, 0.01681748, 2657.398, 3644.132, 2613.216, 3696.527, 0.2605092, 0.2196761, 0.2642378, 0.2169621, -2.043403E-05, 1.21726E-05, -2.043362E-05, 1.217283E-05 
2.259999, 18.2885, 0.01669712, 2657.356, 3643.988, 2613.232, 3696.345, 0.260451, 0.2196404, 0.2641773, 0.216928, -2.056506E-05, 1.198396E-05, -2.056466E-05, 1.198423E-05 
2.279999, 18.44894, 0.0165992, 2657.23, 3643.674, 2613.122, 3695.976, 0.2603935, 0.2196037, 0.2641182, 0.2168922, -2.065623E-05, 1.185865E-05, -2.065587E-05, 1.185894E-05 
2.299999, 18.60937, 0.01652307, 2657.23, 3643.573, 2613.18, 3695.84, 0.2603353, 0.2195695, 0.2640589, 0.2168581, -2.076589E-05, 1.170419E-05, -2.076551E-05, 1.170446E-05 
2.319999, 18.76976, 0.01646592, 2657.319, 3643.449, 2613.225, 3695.73, 0.260278, 0.2195332, 0.2640015, 0.2168216, -2.082099E-05, 1.164017E-05, -2.08206E-05, 1.164044E-05 
2.339998, 18.93013, 0.01642576, 2657.572, 3643.591, 2613.505, 3695.906, 0.2602194, 0.2195017, 0.2639433, 0.2167895, -2.091893E-05, 1.150803E-05, -2.091852E-05, 1.150829E-05 
2.359998, 19.09048, 0.01640032, 2657.655, 3643.437, 2613.551, 3695.758, 0.2601617, 0.2194684, 0.2638861, 0.2167553, -2.099526E-05, 1.141504E-05, -2.099484E-05, 1.141526E-05 
2.379998, 19.25079, 0.0163871, 2657.521, 3643.111, 2613.401, 3695.449, 0.2601024, 0.2194343, 0.2638278, 0.2167203, -2.107667E-05, 1.130721E-05, -2.107627E-05, 1.130746E-05 
2.399998, 19.41109, 0.01638353, 2657.628, 3643.014, 2613.484, 3695.379, 0.2600429, 0.2194008, 0.2637691, 0.2166857, -2.112363E-05, 1.125166E-05, -2.112322E-05, 1.125193E-05 
2.419998, 19.57135, 0.0163882, 2657.901, 3643.154, 2613.753, 3695.487, 0.2599866, 0.2193678, 0.2637137, 0.2166517, -2.119814E-05, 1.115332E-05, -2.119772E-05, 1.115357E-05 
2.439998, 19.73159, 0.01639823, 2657.991, 3643.058, 2613.865, 3695.396, 0.2599279, 0.2193347, 0.2636561, 0.2166176, -2.122225E-05, 1.113272E-05, -2.122186E-05, 1.113295E-05 
2.459998, 19.8918, 0.01641118, 2657.905, 3642.736, 2613.743, 3695.08, 0.2598701, 0.2193003, 0.2635993, 0.2165822, -2.127996E-05, 1.105593E-05, -2.127951E-05, 1.105617E-05 
2.479998, 20.05198, 0.01642514, 2658.002, 3642.58, 2613.857, 3694.999, 0.2598118, 0.2192667, 0.2635418, 0.216548, -2.129404E-05, 1.104528E-05, -2.12936E-05, 1.104553E-05 
2.499998, 20.21214, 0.01643916, 2658.271, 3642.788, 2614.088, 3695.152, 0.259755, 0.2192342, 0.2634851, 0.2165152, -2.13083E-05, 1.103265E-05, -2.13079E-05, 1.103287E-05 
2.519998, 20.37227, 0.01645137, 2658.375, 3642.705, 2614.182, 3695.077, 0.2596976, 0.2192005, 0.2634278, 0.2164809, -2.131713E-05, 1.102651E-05, -2.131673E-05, 1.102671E-05 
2.539998, 20.53238, 0.01646076, 2658.453, 3642.588, 2614.307, 3694.968, 0.2596405, 0.2191674, 0.263371, 0.2164477, -2.133585E-05, 1.099895E-05, -2.13354E-05, 1.099917E-05 
2.559998, 20.69246, 0.01646637, 2658.57, 3642.507, 2614.42, 3694.858, 0.2595824, 0.219134, 0.2633125, 0.216414, -2.132825E-05, 1.10135E-05, -2.132783E-05, 1.101374E-05 
2.579998, 20.85251, 0.01646783, 2658.615, 3642.472, 2614.519, 3694.791, 0.2595271, 0.2191, 0.2632566, 0.2163803, -2.133861E-05, 1.099294E-05, -2.133816E-05, 1.099316E-05 
2.599998, 21.01254, 0.01646481, 2658.692, 3642.373, 2614.652, 3694.72, 0.2594713, 0.219066, 0.2632002, 0.2163474, -2.13246E-05, 1.100766E-05, -2.132422E-05, 1.10079E-05 
2.619998, 21.17254, 0.01645626, 2658.836, 3642.333, 2614.742, 3694.642, 0.2594145, 0.2190333, 0.2631424, 0.2163149, -2.131567E-05, 1.10203E-05, -2.131529E-05, 1.102054E-05 
2.639998, 21.3325, 0.016443, 2658.954, 3642.233, 2614.867, 3694.463, 0.2593581, 0.2189997, 0.2630846, 0.2162823, -2.129628E-05, 1.104092E-05, -2.129587E-05, 1.104114E-05 
2.659998, 21.49245, 0.01642542, 2659.037, 3642.169, 2614.989, 3694.352, 0.2593032, 0.2189663, 0.2630279, 0.2162499, -2.125753E-05, 1.108969E-05, -2.125712E-05, 1.108991E-05 
2.679998, 21.65236, 0.01640325, 2659.06, 3642.107, 2615.082, 3694.306, 0.2592484, 0.2189333, 0.2629718, 0.2162178, -2.124428E-05, 1.109586E-05, -2.124386E-05, 1.10961E-05 
2.699998, 21.81226, 0.01637743, 2659.146, 3642.114, 2615.184, 3694.191, 0.2591931, 0.2189001, 0.2629146, 0.2161859, -2.120064E-05, 1.115087E-05, -2.120024E-05, 1.115113E-05 
2.719998, 21.97212, 0.01634862, 2659.229, 3642.053, 2615.342, 3694.041, 0.2591388, 0.2188676, 0.2628583, 0.2161544, -2.119871E-05, 1.113517E-05, -2.11983E-05, 1.113541E-05 
